[2023-04-21 12:14:34] Opened Log File logs/2023-04-21_12-14-34_log.txt
[2023-04-21 12:14:34] DATA: {'ph': 5.3, 'ec': 80.87, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:14:37] Transitioned to filling mode -- Written by logger
[2023-04-21 12:14:38] DATA: {'ph': 5.22, 'ec': 82.22, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:14:41] DATA: {'ph': 5.22, 'ec': 79.97, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:14:44] DATA: {'ph': 5.27, 'ec': 82.22, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:14:47] DATA: {'ph': 5.19, 'ec': 80.87, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:14:50] DATA: {'ph': 5.24, 'ec': 79.97, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:14:54] DATA: {'ph': 5.24, 'ec': 82.45, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:14:57] DATA: {'ph': 5.22, 'ec': 80.19, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:00] DATA: {'ph': 5.27, 'ec': 81.54, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:03] DATA: {'ph': 5.22, 'ec': 82.22, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:06] DATA: {'ph': 5.22, 'ec': 79.97, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:09] DATA: {'ph': 5.24, 'ec': 80.64, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:12] DATA: {'ph': 5.24, 'ec': 97.76, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:15] DATA: {'ph': 5.0, 'ec': 82.45, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:18] DATA: {'ph': 5.13, 'ec': 82.22, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:21] DATA: {'ph': 5.11, 'ec': 83.12, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:24] DATA: {'ph': 5.11, 'ec': 80.87, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:27] DATA: {'ph': 5.19, 'ec': 80.87, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:30] DATA: {'ph': 5.24, 'ec': 82.45, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:33] DATA: {'ph': 5.19, 'ec': 81.32, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:36] DATA: {'ph': 5.22, 'ec': 80.42, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:39] DATA: {'ph': 5.24, 'ec': 82.0, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:42] DATA: {'ph': 5.19, 'ec': 81.54, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:45] DATA: {'ph': 5.24, 'ec': 79.97, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:48] DATA: {'ph': 5.24, 'ec': 81.77, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:51] DATA: {'ph': 5.27, 'ec': 84.47, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:54] DATA: {'ph': 5.24, 'ec': 81.32, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:15:57] DATA: {'ph': 5.24, 'ec': 81.77, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:00] DATA: {'ph': 5.19, 'ec': 82.22, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:03] DATA: {'ph': 5.19, 'ec': 79.97, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:06] DATA: {'ph': 5.27, 'ec': 81.54, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:09] DATA: {'ph': 5.22, 'ec': 82.45, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:12] DATA: {'ph': 5.22, 'ec': 80.87, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:15] DATA: {'ph': 5.24, 'ec': 81.54, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:18] DATA: {'ph': 5.19, 'ec': 82.67, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:21] DATA: {'ph': 5.16, 'ec': 79.97, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:24] DATA: {'ph': 5.27, 'ec': 81.77, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:27] DATA: {'ph': 5.16, 'ec': 82.45, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:16:30] DATA: {'ph': 5.13, 'ec': 80.87, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
