[2023-04-07 14:18:12] Opened Log File logs/2023-04-07_14-18-12_log.txt
[2023-04-07 14:18:13] DATA: {'ph': 4.53, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:16] DATA: {'ph': 4.56, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:19] Transitioned to filling mode -- Written by logger
[2023-04-07 14:18:19] Transitioned to shutdown mode -- Written by logger
[2023-04-07 14:18:20] DATA: {'ph': 5.99, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:23] DATA: {'ph': 4.56, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:26] DATA: {'ph': 4.53, 'ec': 102.05, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:29] DATA: {'ph': 4.56, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:32] DATA: {'ph': 4.53, 'ec': 102.05, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:35] DATA: {'ph': 4.56, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:38] DATA: {'ph': 4.53, 'ec': 102.05, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:41] DATA: {'ph': 4.5, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:44] DATA: {'ph': 4.56, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:47] DATA: {'ph': 4.56, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:50] DATA: {'ph': 4.56, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:53] DATA: {'ph': 4.56, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:56] DATA: {'ph': 4.56, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:18:59] DATA: {'ph': 4.56, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:19:02] DATA: {'ph': 4.53, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:19:05] DATA: {'ph': 4.53, 'ec': 101.33, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:19:08] DATA: {'ph': 4.56, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:19:11] DATA: {'ph': 4.58, 'ec': 101.57, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:19:14] DATA: {'ph': 4.53, 'ec': 101.81, 'temp': 19.31, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
