[2023-04-07 15:57:34] Opened Log File logs/2023-04-07_15-57-34_log.txt
[2023-04-07 15:57:34] DATA: {'ph': 5.6, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:37] Transitioned to filling mode -- Written by logger
[2023-04-07 15:57:38] DATA: {'ph': 5.6, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:41] DATA: {'ph': 5.6, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:44] DATA: {'ph': 5.66, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:47] DATA: {'ph': 5.66, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:50] DATA: {'ph': 5.66, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:53] DATA: {'ph': 5.66, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:56] DATA: {'ph': 5.6, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:57:59] DATA: {'ph': 5.66, 'ec': 0.0, 'temp': 27.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:58:02] DATA: {'ph': 5.66, 'ec': 0.0, 'temp': 28.0, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
