[2023-04-20 22:51:32] Opened Log File logs/2023-04-20_22-51-32_log.txt
[2023-04-20 22:51:32] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:24] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:27] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:30] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:33] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:36] DATA: {'ph': 2.27, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:39] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:42] DATA: {'ph': 2.25, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:45] DATA: {'ph': 2.36, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:48] DATA: {'ph': 2.3, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:51] DATA: {'ph': 2.33, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:54] DATA: {'ph': 2.3, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:52:57] DATA: {'ph': 2.33, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:00] DATA: {'ph': 2.33, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:03] DATA: {'ph': 2.3, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:06] DATA: {'ph': 2.33, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:09] DATA: {'ph': 2.27, 'ec': 99.6, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:12] DATA: {'ph': 2.33, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:15] DATA: {'ph': 2.27, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:18] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:21] DATA: {'ph': 2.27, 'ec': 99.82, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:24] DATA: {'ph': 2.36, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:27] DATA: {'ph': 2.25, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:30] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:33] DATA: {'ph': 2.27, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:36] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:39] DATA: {'ph': 2.27, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:43] DATA: {'ph': 2.36, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:46] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:49] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:52] DATA: {'ph': 2.27, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:55] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:53:58] DATA: {'ph': 2.27, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:01] DATA: {'ph': 2.38, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:04] DATA: {'ph': 2.22, 'ec': 100.03, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:07] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:10] DATA: {'ph': 2.22, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:13] DATA: {'ph': 2.41, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:16] DATA: {'ph': 2.27, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:19] DATA: {'ph': 2.41, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:22] DATA: {'ph': 2.27, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:25] DATA: {'ph': 2.41, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:28] DATA: {'ph': 2.27, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:31] DATA: {'ph': 2.33, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:34] DATA: {'ph': 2.27, 'ec': 99.6, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:37] DATA: {'ph': 2.33, 'ec': 98.06, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:40] DATA: {'ph': 2.33, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:43] DATA: {'ph': 2.33, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:46] DATA: {'ph': 2.33, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:49] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:52] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:55] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:54:58] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:01] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:04] DATA: {'ph': 2.38, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:07] DATA: {'ph': 2.27, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:10] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:13] DATA: {'ph': 2.27, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:16] DATA: {'ph': 2.38, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:19] DATA: {'ph': 2.27, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:22] DATA: {'ph': 2.38, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:25] DATA: {'ph': 2.27, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:28] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:31] DATA: {'ph': 2.3, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:34] DATA: {'ph': 2.33, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:37] DATA: {'ph': 2.25, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:40] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:43] DATA: {'ph': 2.27, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:46] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:49] DATA: {'ph': 2.27, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:52] DATA: {'ph': 2.38, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:55] DATA: {'ph': 2.25, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:55:58] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:01] DATA: {'ph': 2.25, 'ec': 99.16, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:04] DATA: {'ph': 2.38, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:07] DATA: {'ph': 2.25, 'ec': 99.38, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:10] DATA: {'ph': 2.41, 'ec': 96.75, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:13] DATA: {'ph': 2.3, 'ec': 98.06, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:16] DATA: {'ph': 2.63, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:19] DATA: {'ph': 2.33, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:22] DATA: {'ph': 2.47, 'ec': 98.06, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:25] DATA: {'ph': 2.3, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:28] DATA: {'ph': 2.47, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:31] DATA: {'ph': 2.33, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:34] DATA: {'ph': 2.49, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:37] DATA: {'ph': 2.36, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:40] DATA: {'ph': 2.47, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:43] DATA: {'ph': 2.36, 'ec': 98.94, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:46] DATA: {'ph': 2.47, 'ec': 97.63, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:49] DATA: {'ph': 2.38, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:52] DATA: {'ph': 2.47, 'ec': 97.63, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:55] DATA: {'ph': 2.33, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:56:58] DATA: {'ph': 2.47, 'ec': 97.63, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:01] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:04] DATA: {'ph': 2.47, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:07] DATA: {'ph': 2.38, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:10] DATA: {'ph': 2.47, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:13] DATA: {'ph': 2.38, 'ec': 98.28, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:16] DATA: {'ph': 2.38, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:19] DATA: {'ph': 2.44, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:22] DATA: {'ph': 2.38, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:25] DATA: {'ph': 2.47, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:28] DATA: {'ph': 2.36, 'ec': 98.5, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:31] DATA: {'ph': 2.49, 'ec': 97.63, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:34] DATA: {'ph': 2.36, 'ec': 98.72, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 22:57:37] DATA: {'ph': 2.47, 'ec': 97.85, 'temp': 24.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
