[2023-04-07 15:25:47] Opened Log File logs/2023-04-07_15-25-47_log.txt
[2023-04-07 15:25:47] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.06, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:25:50] Transitioned to filling mode -- Written by logger
[2023-04-07 15:25:51] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.12, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:25:54] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.12, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:25:57] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.12, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:26:00] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:26:03] DATA: {'ph': 13.06, 'ec': 0.0, 'temp': 28.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:26:06] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:26:09] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:26:12] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:26:15] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 15:26:18] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.31, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
