[2023-04-07 14:56:42] Opened Log File logs/2023-04-07_14-56-42_log.txt
[2023-04-07 14:56:43] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 30.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:57:59] DATA: {'ph': 13.14, 'ec': 0.0, 'temp': 28.69, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:02] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.69, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:05] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.62, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:08] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.56, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:11] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.56, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:14] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:17] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:20] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:23] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.37, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:26] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.31, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:29] DATA: {'ph': 13.14, 'ec': 0.0, 'temp': 28.31, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:32] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:35] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:38] DATA: {'ph': 13.11, 'ec': 0.0, 'temp': 28.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:41] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:44] DATA: {'ph': 13.09, 'ec': 0.0, 'temp': 28.12, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 14:58:46] ERROR: No fresh water: System Standby
[2023-04-07 14:58:46] ERROR: No fresh water: System Standby
[2023-04-07 14:58:46] END RUN
