[2023-04-05 18:45:03] Opened Log File logs/2023-04-05_18-45-03_log.txt
[2023-04-05 18:45:04] DATA: {'ph': 10.47, 'ec': 29.64, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:06] DATA: {'ph': 7.23, 'ec': 66.63, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:09] Transitioned to conditioning mode -- Written by logger
[2023-04-05 18:45:10] DATA: {'ph': 13.2, 'ec': 0.0, 'temp': 23.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:13] DATA: {'ph': 7.47, 'ec': 64.4, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:16] DATA: {'ph': 9.59, 'ec': 44.34, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:19] DATA: {'ph': 10.8, 'ec': 26.29, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:22] DATA: {'ph': 6.37, 'ec': 78.53, 'temp': 23.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:25] DATA: {'ph': 12.45, 'ec': 9.58, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:28] DATA: {'ph': 8.33, 'ec': 53.7, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:31] DATA: {'ph': 10.91, 'ec': 29.19, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:34] DATA: {'ph': 10.99, 'ec': 23.62, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:37] DATA: {'ph': 6.35, 'ec': 78.66, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:40] DATA: {'ph': 13.03, 'ec': 2.45, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:43] DATA: {'ph': 9.07, 'ec': 45.68, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:46] DATA: {'ph': 8.46, 'ec': 57.71, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:49] DATA: {'ph': 12.1, 'ec': 8.24, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:52] DATA: {'ph': 7.17, 'ec': 67.74, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:55] DATA: {'ph': 11.43, 'ec': 21.84, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:45:58] DATA: {'ph': 8.88, 'ec': 48.58, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-05 18:46:01] DATA: {'ph': 7.69, 'ec': 66.63, 'temp': 23.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
