[2023-04-07 13:36:30] Opened Log File logs/2023-04-07_13-36-30_log.txt
[2023-04-07 13:36:31] DATA: {'ph': 4.89, 'ec': 98.06, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:34] Transitioned to conditioning mode -- Written by logger
[2023-04-07 13:36:35] DATA: {'ph': 4.86, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:38] DATA: {'ph': 4.89, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:41] DATA: {'ph': 4.89, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:44] DATA: {'ph': 4.86, 'ec': 98.06, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:47] DATA: {'ph': 4.86, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:50] DATA: {'ph': 4.91, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:53] DATA: {'ph': 4.91, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:56] DATA: {'ph': 4.91, 'ec': 97.35, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:36:59] DATA: {'ph': 4.94, 'ec': 97.35, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:02] DATA: {'ph': 4.91, 'ec': 97.35, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:05] DATA: {'ph': 4.91, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:08] DATA: {'ph': 4.89, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:11] DATA: {'ph': 4.89, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:14] DATA: {'ph': 4.89, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:17] DATA: {'ph': 4.91, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:20] DATA: {'ph': 4.89, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:23] DATA: {'ph': 4.91, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:26] DATA: {'ph': 4.91, 'ec': 97.35, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:29] DATA: {'ph': 4.94, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:32] DATA: {'ph': 4.91, 'ec': 97.35, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:35] DATA: {'ph': 4.94, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:38] DATA: {'ph': 4.91, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:41] DATA: {'ph': 4.86, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:44] DATA: {'ph': 4.89, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:47] DATA: {'ph': 4.91, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:50] DATA: {'ph': 4.89, 'ec': 97.82, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:53] DATA: {'ph': 4.91, 'ec': 98.06, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:56] DATA: {'ph': 4.91, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:37:59] DATA: {'ph': 4.91, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:38:02] DATA: {'ph': 4.94, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 13:38:05] DATA: {'ph': 4.94, 'ec': 97.59, 'temp': 19.5, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
