[2023-04-20 23:17:48] Opened Log File logs/2023-04-20_23-17-48_log.txt
[2023-04-20 23:17:48] DATA: {'ph': 2.91, 'ec': 100.0, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:21:56] DATA: {'ph': 3.04, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:21:59] DATA: {'ph': 2.88, 'ec': 100.46, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:02] DATA: {'ph': 3.1, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:05] DATA: {'ph': 2.85, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:08] DATA: {'ph': 3.1, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:11] DATA: {'ph': 2.88, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:14] DATA: {'ph': 3.13, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:17] DATA: {'ph': 2.88, 'ec': 100.23, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:20] DATA: {'ph': 3.1, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:23] DATA: {'ph': 2.82, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:26] DATA: {'ph': 3.1, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:29] DATA: {'ph': 2.82, 'ec': 100.46, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:32] DATA: {'ph': 3.1, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:35] DATA: {'ph': 2.85, 'ec': 100.46, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:38] DATA: {'ph': 3.07, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:41] DATA: {'ph': 2.99, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:44] DATA: {'ph': 3.02, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:47] DATA: {'ph': 2.99, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:50] DATA: {'ph': 2.88, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:53] DATA: {'ph': 3.07, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:56] DATA: {'ph': 2.85, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:22:59] DATA: {'ph': 3.13, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:02] DATA: {'ph': 2.85, 'ec': 100.46, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:05] DATA: {'ph': 3.1, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:08] DATA: {'ph': 2.93, 'ec': 100.0, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:11] DATA: {'ph': 2.99, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:14] DATA: {'ph': 2.93, 'ec': 100.0, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:17] DATA: {'ph': 3.02, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:20] DATA: {'ph': 2.99, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:23] DATA: {'ph': 3.02, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:26] DATA: {'ph': 3.04, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:29] DATA: {'ph': 2.91, 'ec': 100.23, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:32] DATA: {'ph': 2.99, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:35] DATA: {'ph': 2.96, 'ec': 100.0, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:38] DATA: {'ph': 2.99, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:41] DATA: {'ph': 3.04, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:44] DATA: {'ph': 3.02, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:47] DATA: {'ph': 2.99, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:50] DATA: {'ph': 2.91, 'ec': 100.23, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:53] DATA: {'ph': 3.04, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:23:56] DATA: {'ph': 2.88, 'ec': 100.23, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:00] DATA: {'ph': 3.1, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:03] DATA: {'ph': 2.91, 'ec': 100.23, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:06] DATA: {'ph': 3.07, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:09] DATA: {'ph': 2.88, 'ec': 100.46, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:12] DATA: {'ph': 3.13, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:15] DATA: {'ph': 2.85, 'ec': 100.46, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:18] DATA: {'ph': 3.13, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:21] DATA: {'ph': 2.85, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:24] DATA: {'ph': 3.13, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:27] DATA: {'ph': 2.88, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:30] DATA: {'ph': 3.13, 'ec': 98.84, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:33] DATA: {'ph': 2.85, 'ec': 100.69, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:36] DATA: {'ph': 3.1, 'ec': 99.07, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:39] DATA: {'ph': 2.91, 'ec': 100.46, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:42] DATA: {'ph': 2.99, 'ec': 99.3, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:45] DATA: {'ph': 2.99, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:48] DATA: {'ph': 3.02, 'ec': 99.53, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:51] DATA: {'ph': 2.96, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 23:24:54] DATA: {'ph': 2.99, 'ec': 99.77, 'temp': 21.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
