[2023-04-21 12:37:23] Opened Log File logs/2023-04-21_12-37-23_log.txt
[2023-04-21 12:37:24] DATA: {'ph': 5.02, 'ec': 82.45, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:31] Transitioned to filling mode -- Written by logger
[2023-04-21 12:37:32] DATA: {'ph': 5.02, 'ec': 83.35, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:35] DATA: {'ph': 5.08, 'ec': 81.09, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:38] DATA: {'ph': 5.13, 'ec': 89.65, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:41] DATA: {'ph': 4.94, 'ec': 83.57, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:44] DATA: {'ph': 5.0, 'ec': 81.32, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:47] DATA: {'ph': 5.05, 'ec': 83.35, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:50] DATA: {'ph': 5.0, 'ec': 82.9, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:53] DATA: {'ph': 5.08, 'ec': 81.77, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:56] DATA: {'ph': 5.08, 'ec': 83.35, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:37:59] DATA: {'ph': 5.05, 'ec': 81.77, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:38:02] DATA: {'ph': 5.11, 'ec': 81.54, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:38:05] DATA: {'ph': 5.08, 'ec': 83.35, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-21 12:38:08] DATA: {'ph': 5.05, 'ec': 81.77, 'temp': 22.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
