[2023-04-20 20:03:56] Opened Log File logs/2023-04-20_20-03-56_log.txt
[2023-04-20 20:03:57] DATA: {'ph': 9.76, 'ec': 177.12, 'temp': 25.56, 'waterHigh': 0.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:05:52] DATA: {'ph': 9.78, 'ec': 118.96, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:05:55] DATA: {'ph': 9.78, 'ec': 119.18, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:05:58] DATA: {'ph': 9.78, 'ec': 118.53, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:01] DATA: {'ph': 9.78, 'ec': 118.96, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:04] DATA: {'ph': 9.81, 'ec': 118.89, 'temp': 25.06, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:07] DATA: {'ph': 9.76, 'ec': 118.75, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:10] DATA: {'ph': 9.78, 'ec': 118.75, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:13] DATA: {'ph': 9.76, 'ec': 118.53, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:16] DATA: {'ph': 9.76, 'ec': 118.53, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:19] DATA: {'ph': 9.76, 'ec': 118.53, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:22] DATA: {'ph': 9.78, 'ec': 118.75, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:25] DATA: {'ph': 9.76, 'ec': 119.32, 'temp': 25.06, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:28] DATA: {'ph': 9.78, 'ec': 118.75, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:31] DATA: {'ph': 9.76, 'ec': 118.89, 'temp': 25.06, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:34] DATA: {'ph': 9.78, 'ec': 118.75, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:37] DATA: {'ph': 9.81, 'ec': 118.67, 'temp': 25.06, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:40] DATA: {'ph': 9.81, 'ec': 118.75, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:43] DATA: {'ph': 9.81, 'ec': 118.53, 'temp': 25.12, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:46] DATA: {'ph': 9.78, 'ec': 118.67, 'temp': 25.06, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-20 20:06:49] DATA: {'ph': 9.81, 'ec': -6.63, 'temp': -1000.0, 'waterHigh': 1.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
