[2023-04-07 16:11:25] Opened Log File logs/2023-04-07_16-11-25_log.txt
[2023-04-07 16:11:26] DATA: {'ph': 7.31, 'ec': 60.74, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:29] Transitioned to filling mode -- Written by logger
[2023-04-07 16:11:30] DATA: {'ph': 7.23, 'ec': 61.34, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:33] DATA: {'ph': 6.9, 'ec': 62.95, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:36] DATA: {'ph': 6.84, 'ec': 63.36, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:39] DATA: {'ph': 10.17, 'ec': 44.59, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:42] DATA: {'ph': 9.98, 'ec': 45.65, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:45] DATA: {'ph': 9.87, 'ec': 46.21, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:48] DATA: {'ph': 9.81, 'ec': 46.61, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:51] DATA: {'ph': 9.76, 'ec': 46.86, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:54] DATA: {'ph': 9.73, 'ec': 47.22, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:11:57] DATA: {'ph': 9.67, 'ec': 47.22, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:12:00] DATA: {'ph': 9.67, 'ec': 47.42, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:12:03] DATA: {'ph': 9.67, 'ec': 47.42, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:12:06] DATA: {'ph': 9.67, 'ec': 47.47, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:12:09] DATA: {'ph': 9.67, 'ec': 47.47, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:12:12] DATA: {'ph': 9.67, 'ec': 47.62, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:12:15] DATA: {'ph': 9.65, 'ec': 47.42, 'temp': 28.5, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:12:18] DATA: {'ph': 9.65, 'ec': 47.67, 'temp': 28.44, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
