[2023-04-07 16:29:43] Opened Log File logs/2023-04-07_16-29-43_log.txt
[2023-04-07 16:29:43] DATA: {'ph': 7.5, 'ec': 68.33, 'temp': 21.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 1.0, 'flow': 0.0}
[2023-04-07 16:30:57] DATA: {'ph': 7.42, 'ec': 68.1, 'temp': 21.94, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:00] DATA: {'ph': 7.34, 'ec': 68.24, 'temp': 22.0, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:03] DATA: {'ph': 7.39, 'ec': 68.01, 'temp': 22.0, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:06] DATA: {'ph': 7.42, 'ec': 67.79, 'temp': 22.0, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:09] DATA: {'ph': 7.39, 'ec': 68.16, 'temp': 22.06, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:12] DATA: {'ph': 7.39, 'ec': 67.93, 'temp': 22.06, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:15] DATA: {'ph': 7.39, 'ec': 67.7, 'temp': 22.06, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:18] DATA: {'ph': 7.45, 'ec': 67.85, 'temp': 22.12, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:21] DATA: {'ph': 7.36, 'ec': 67.85, 'temp': 22.12, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:24] DATA: {'ph': 7.42, 'ec': 67.76, 'temp': 22.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:27] DATA: {'ph': 7.36, 'ec': 67.76, 'temp': 22.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:30] DATA: {'ph': 7.34, 'ec': 67.99, 'temp': 22.19, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:33] DATA: {'ph': 7.36, 'ec': 67.91, 'temp': 22.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:36] DATA: {'ph': 7.39, 'ec': 67.68, 'temp': 22.25, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:39] DATA: {'ph': 7.31, 'ec': 68.05, 'temp': 22.31, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:42] DATA: {'ph': 7.39, 'ec': 67.83, 'temp': 22.31, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:45] DATA: {'ph': 7.31, 'ec': 68.05, 'temp': 22.31, 'waterHigh': 0.0, 'waterMid': 0.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 16:31:47] ERROR: No fresh water: System Standby
[2023-04-07 16:31:47] ERROR: No fresh water: System Standby
[2023-04-07 16:31:47] END RUN
