[2023-04-07 11:13:49] Opened Log File logs/2023-04-07_11-13-49_log.txt
[2023-04-07 11:13:49] DATA: {'ph': 4.2, 'ec': 105.37, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:14:47] DATA: {'ph': 4.23, 'ec': 105.13, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:14:50] DATA: {'ph': 4.23, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:14:53] DATA: {'ph': 4.23, 'ec': 105.37, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:14:56] DATA: {'ph': 4.28, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:14:59] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:02] DATA: {'ph': 4.28, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:03] Transitioned to shutdown mode -- Written by logger
[2023-04-07 11:15:05] Transitioned to shutdown mode -- Written by logger
[2023-04-07 11:15:05] DATA: {'ph': 4.23, 'ec': 105.13, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:08] DATA: {'ph': 4.23, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:08] Transitioned to shutdown mode -- Written by logger
[2023-04-07 11:15:11] DATA: {'ph': 4.23, 'ec': 105.13, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:14] DATA: {'ph': 4.25, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:17] DATA: {'ph': 4.25, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:20] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:23] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:26] DATA: {'ph': 4.23, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:29] DATA: {'ph': 4.23, 'ec': 105.02, 'temp': 18.94, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:32] DATA: {'ph': 4.25, 'ec': 105.37, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:35] DATA: {'ph': 4.25, 'ec': 105.26, 'temp': 18.94, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:38] DATA: {'ph': 4.23, 'ec': 105.13, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:41] DATA: {'ph': 4.25, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:43] Transitioned to shutdown mode -- Written by logger
[2023-04-07 11:15:44] DATA: {'ph': 4.25, 'ec': 104.54, 'temp': 18.94, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:47] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:50] DATA: {'ph': 4.23, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:53] DATA: {'ph': 4.23, 'ec': 105.26, 'temp': 18.94, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:56] DATA: {'ph': 4.23, 'ec': 105.26, 'temp': 18.94, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:15:59] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:02] DATA: {'ph': 4.23, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:05] DATA: {'ph': 4.23, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:08] DATA: {'ph': 4.23, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:11] DATA: {'ph': 4.2, 'ec': 105.37, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:14] DATA: {'ph': 4.23, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:17] DATA: {'ph': 4.2, 'ec': 105.37, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:20] DATA: {'ph': 4.23, 'ec': 105.02, 'temp': 18.94, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:23] DATA: {'ph': 4.23, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:26] DATA: {'ph': 4.25, 'ec': 105.13, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:29] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:32] DATA: {'ph': 4.25, 'ec': 105.13, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:35] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:38] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:41] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:44] DATA: {'ph': 4.25, 'ec': 104.4, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:47] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:50] DATA: {'ph': 4.25, 'ec': 104.88, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:53] DATA: {'ph': 4.23, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:56] DATA: {'ph': 4.25, 'ec': 104.64, 'temp': 19.0, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:16:59] DATA: {'ph': 4.25, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:02] DATA: {'ph': 4.25, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:05] DATA: {'ph': 4.28, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:08] DATA: {'ph': 4.25, 'ec': 104.51, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:11] DATA: {'ph': 4.25, 'ec': 104.51, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:14] DATA: {'ph': 4.28, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:17] DATA: {'ph': 4.28, 'ec': 104.51, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:20] DATA: {'ph': 4.25, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:23] DATA: {'ph': 4.28, 'ec': 104.51, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:26] DATA: {'ph': 4.25, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:29] DATA: {'ph': 4.25, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:32] DATA: {'ph': 4.25, 'ec': 104.61, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:35] DATA: {'ph': 4.25, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:38] DATA: {'ph': 4.28, 'ec': 104.75, 'temp': 19.06, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:41] DATA: {'ph': 4.28, 'ec': 104.37, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:44] DATA: {'ph': 4.28, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:47] DATA: {'ph': 4.28, 'ec': 104.37, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:50] DATA: {'ph': 4.31, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:53] DATA: {'ph': 4.28, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:56] DATA: {'ph': 4.28, 'ec': 104.37, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:17:59] DATA: {'ph': 4.31, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:02] DATA: {'ph': 4.31, 'ec': 103.89, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:06] DATA: {'ph': 4.34, 'ec': 103.89, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:09] DATA: {'ph': 4.31, 'ec': 103.89, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:12] DATA: {'ph': 4.31, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:15] DATA: {'ph': 4.31, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:18] DATA: {'ph': 4.28, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:21] DATA: {'ph': 4.31, 'ec': 104.13, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:24] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:27] DATA: {'ph': 4.28, 'ec': 103.89, 'temp': 19.12, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:30] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:33] DATA: {'ph': 4.31, 'ec': 104.24, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:36] DATA: {'ph': 4.28, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:39] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:42] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:45] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:48] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:51] DATA: {'ph': 4.34, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:54] DATA: {'ph': 4.31, 'ec': 103.75, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:18:57] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:00] DATA: {'ph': 4.34, 'ec': 104.24, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:03] DATA: {'ph': 4.31, 'ec': 103.62, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:06] DATA: {'ph': 4.31, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:09] DATA: {'ph': 4.31, 'ec': 103.62, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:12] DATA: {'ph': 4.28, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:15] DATA: {'ph': 4.28, 'ec': 104.0, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:18] DATA: {'ph': 4.31, 'ec': 103.86, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:21] DATA: {'ph': 4.28, 'ec': 104.24, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:24] DATA: {'ph': 4.34, 'ec': 103.62, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:27] DATA: {'ph': 4.31, 'ec': 103.62, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:30] DATA: {'ph': 4.34, 'ec': 103.86, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:33] DATA: {'ph': 4.31, 'ec': 103.62, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:36] DATA: {'ph': 4.34, 'ec': 103.62, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:39] DATA: {'ph': 4.34, 'ec': 103.86, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:42] DATA: {'ph': 4.34, 'ec': 103.75, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:45] DATA: {'ph': 4.34, 'ec': 103.75, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:48] DATA: {'ph': 4.36, 'ec': 103.51, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:51] DATA: {'ph': 4.36, 'ec': 103.51, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:54] DATA: {'ph': 4.34, 'ec': 103.86, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:19:57] DATA: {'ph': 4.34, 'ec': 103.75, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:00] DATA: {'ph': 4.34, 'ec': 103.75, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:03] DATA: {'ph': 4.36, 'ec': 103.27, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:07] DATA: {'ph': 4.34, 'ec': 103.27, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:10] DATA: {'ph': 4.36, 'ec': 103.51, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:13] DATA: {'ph': 4.36, 'ec': 103.27, 'temp': 19.19, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:16] DATA: {'ph': 4.36, 'ec': 103.14, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:19] DATA: {'ph': 4.36, 'ec': 103.14, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:22] DATA: {'ph': 4.39, 'ec': 103.38, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:25] DATA: {'ph': 4.34, 'ec': 103.14, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:28] DATA: {'ph': 4.36, 'ec': 103.38, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:31] DATA: {'ph': 4.36, 'ec': 103.38, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:34] DATA: {'ph': 4.36, 'ec': 103.38, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:37] DATA: {'ph': 4.34, 'ec': 103.62, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:40] DATA: {'ph': 4.36, 'ec': 103.38, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:43] DATA: {'ph': 4.34, 'ec': 103.38, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:46] DATA: {'ph': 4.36, 'ec': 103.14, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:49] DATA: {'ph': 4.36, 'ec': 103.14, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:20:52] DATA: {'ph': 4.36, 'ec': 103.38, 'temp': 19.25, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
