[2023-04-07 11:28:11] Opened Log File logs/2023-04-07_11-28-11_log.txt
[2023-04-07 11:28:11] DATA: {'ph': 4.45, 'ec': 102.74, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:14] Transitioned to conditioning mode -- Written by logger
[2023-04-07 11:28:15] DATA: {'ph': 4.45, 'ec': 102.74, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:18] DATA: {'ph': 4.45, 'ec': 102.5, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:21] DATA: {'ph': 4.45, 'ec': 102.26, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:24] DATA: {'ph': 4.47, 'ec': 102.5, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:27] DATA: {'ph': 4.47, 'ec': 102.26, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:30] DATA: {'ph': 4.5, 'ec': 102.26, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:33] DATA: {'ph': 4.5, 'ec': 102.26, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:36] DATA: {'ph': 4.47, 'ec': 102.02, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:39] DATA: {'ph': 4.47, 'ec': 102.5, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
[2023-04-07 11:28:42] DATA: {'ph': 4.45, 'ec': 102.5, 'temp': 19.44, 'waterHigh': 1.0, 'waterMid': 1.0, 'waterLow': 0.0, 'flow': 0.0}
